ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1020082,15.075,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020082,15.075,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020082,15.075,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020082,15.075,145.625,guam_cnmi,2022-10-02,2,12 week forecast
1020083,15.125,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020083,15.125,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020083,15.125,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020083,15.125,145.625,guam_cnmi,2022-10-02,2,12 week forecast
1020084,15.175,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020084,15.175,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020084,15.175,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020084,15.175,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020085,15.225,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020085,15.225,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020085,15.225,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020085,15.225,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020086,16.325,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020086,16.325,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020086,16.325,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020086,16.325,145.625,guam_cnmi,2022-10-02,2,12 week forecast
1020087,16.375,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020087,16.375,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020087,16.375,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020087,16.375,145.625,guam_cnmi,2022-10-02,2,12 week forecast
1020088,18.725,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020088,18.725,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020088,18.725,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020088,18.725,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020089,18.775,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020089,18.775,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020089,18.775,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020089,18.775,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020090,18.825,145.625,guam_cnmi,2022-07-10,0,Nowcast
1020090,18.825,145.625,guam_cnmi,2022-08-07,0,4 week forecast
1020090,18.825,145.625,guam_cnmi,2022-09-04,2,8 week forecast
1020090,18.825,145.625,guam_cnmi,2022-10-02,1,12 week forecast
1020091,14.925,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020091,14.925,145.675,guam_cnmi,2022-08-07,0,4 week forecast
1020091,14.925,145.675,guam_cnmi,2022-09-04,2,8 week forecast
1020091,14.925,145.675,guam_cnmi,2022-10-02,2,12 week forecast
1020092,14.975,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020092,14.975,145.675,guam_cnmi,2022-08-07,1,4 week forecast
1020092,14.975,145.675,guam_cnmi,2022-09-04,2,8 week forecast
1020092,14.975,145.675,guam_cnmi,2022-10-02,2,12 week forecast
1020093,15.025,145.675,guam_cnmi,2022-07-10,0,Nowcast
1020093,15.025,145.675,guam_cnmi,2022-08-07,0,4 week forecast
1020093,15.025,145.675,guam_cnmi,2022-09-04,2,8 week forecast
